"DWV","DW","round","Category","Dogs.with.collars","Dogs.without.collars","month_vax","year_vax","Dogs_vax"
"rufiji_mgomba_mgombakusini","rufiji_mgomba",5,"Rural",0,0,83,2016,20
"rufiji_mjawa_jaribumpakani","rufiji_mjawa",3,"Rural",9,1,48,2013,13
"rufiji_mjawa_jaribumpakani","rufiji_mjawa",5,"Rural",1,0,83,2016,33
"rufiji_mjawa_mjawa","rufiji_mjawa",3,"Rural",0,1,48,2013,9
"rufiji_mjawa_mjawa","rufiji_mjawa",5,"Rural",0,0,83,2016,13
"rufiji_mjawa_uponda","rufiji_mjawa",3,"Rural",8,9,48,2013,4
"rufiji_mjawa_uponda","rufiji_mjawa",5,"Rural",1,0,83,2016,18
"rufiji_mkongo_mbunju","rufiji_mkongo",3,"Rural",0,6,48,2013,6
"rufiji_mkongo_mbunju","rufiji_mkongo",5,"Rural",0,0,83,2016,86
"rufiji_mkongo_mkongokaskazini","rufiji_mkongo",3,"Rural",3,1,48,2013,6
"rufiji_mkongo_mkongokaskazini","rufiji_mkongo",5,"Rural",3,0,83,2016,9
"rufiji_mkongo_mkongokusini","rufiji_mkongo",3,"Rural",2,0,48,2013,12
"rufiji_mkongo_mkongokusini","rufiji_mkongo",5,"Rural",1,0,83,2016,33
"rufiji_mkongo_ruwe","rufiji_mkongo",3,"Rural",1,10,48,2013,17
"rufiji_mkongo_ruwe","rufiji_mkongo",5,"Rural",0,0,83,2016,11
"rufiji_mlanzi_mchipi","rufiji_mlanzi",3,"Rural",0,0,NA,NA,NA
"rufiji_mlanzi_mchipi","rufiji_mlanzi",5,"Rural",0,0,NA,NA,NA
"rufiji_mlanzi_mlanzi","rufiji_mlanzi",3,"Rural",5,0,48,2013,5
"rufiji_mlanzi_mlanzi","rufiji_mlanzi",5,"Rural",0,0,83,2016,7
"rufiji_mlanzi_nyamwimbe","rufiji_mlanzi",3,"Rural",1,6,48,2013,4
"rufiji_mlanzi_nyamwimbe","rufiji_mlanzi",5,"Rural",0,0,83,2016,13
"rufiji_mtawanya_bumbamsoro","rufiji_mtawanya",3,"Rural",5,1,48,2013,3
"rufiji_mtawanya_bumbamsoro","rufiji_mtawanya",5,"Rural",0,0,83,2016,5
"rufiji_mtawanya_kinyanya","rufiji_mtawanya",3,"Rural",7,3,48,2013,1
"rufiji_mtawanya_kinyanya","rufiji_mtawanya",5,"Rural",0,1,83,2016,14
"rufiji_mtawanya_mtawanya","rufiji_mtawanya",3,"Rural",2,7,48,2013,7
"rufiji_mtawanya_mtawanya","rufiji_mtawanya",5,"Rural",0,0,83,2016,8
"rufiji_mtawanya_mtawanyab","rufiji_mtawanya",3,"Rural",0,0,48,2013,4
"rufiji_mtawanya_mtawanyab","rufiji_mtawanya",5,"Rural",0,0,83,2016,12
"rufiji_mtunda_kikale","rufiji_mtunda",3,"Rural",1,3,48,2013,14
"rufiji_mtunda_kikale","rufiji_mtunda",5,"Rural",2,0,83,2016,32
"rufiji_mtunda_mtundaa","rufiji_mtunda",3,"Rural",0,0,48,2013,10
"rufiji_mtunda_mtundaa","rufiji_mtunda",5,"Rural",2,0,83,2016,23
"rufiji_mtunda_mtundab","rufiji_mtunda",3,"Rural",4,2,48,2013,10
"rufiji_mtunda_mtundab","rufiji_mtunda",5,"Rural",3,0,83,2016,6
"rufiji_mtunda_muyuyu","rufiji_mtunda",3,"Rural",0,2,48,2013,81
"rufiji_mtunda_muyuyu","rufiji_mtunda",5,"Rural",5,0,83,2016,107
"rufiji_mwambao_kivinjaa","rufiji_mwambao",3,"Rural",8,0,48,2013,8
"rufiji_mwambao_kivinjaa","rufiji_mwambao",5,"Rural",0,0,83,2016,37
"rufiji_mwambao_kivinjab","rufiji_mwambao",3,"Rural",0,1,NA,NA,NA
"rufiji_mwambao_kivinjab","rufiji_mwambao",5,"Rural",2,0,83,2016,7
"rufiji_mwambao_mchungu","rufiji_mwambao",3,"Rural",12,24,NA,NA,NA
"rufiji_mwambao_mchungu","rufiji_mwambao",5,"Rural",0,0,NA,NA,NA
"rufiji_mwambao_mkenda","rufiji_mwambao",3,"Rural",8,4,48,2013,8
"rufiji_mwambao_mkenda","rufiji_mwambao",5,"Rural",0,0,83,2016,2
"rufiji_mwambao_msindaji","rufiji_mwambao",3,"Rural",1,1,NA,NA,NA
"rufiji_mwambao_msindaji","rufiji_mwambao",5,"Rural",0,0,83,2016,8
"rufiji_mwaseni_mloka","rufiji_mwaseni",5,"Rural",0,0,NA,NA,NA
"rufiji_mwaseni_mtanzamsona","rufiji_mwaseni",5,"Rural",0,0,NA,NA,NA
"rufiji_mwaseni_mwaseni","rufiji_mwaseni",5,"Rural",0,0,83,2016,2
"rufiji_ngarambe_namakonokingurwe","rufiji_ngarambe",5,"Rural",1,0,83,2016,1
"rufiji_ngarambe_ngarambemagharibi","rufiji_ngarambe",5,"Rural",2,0,83,2016,2
"rufiji_ngarambe_ngarambemashariki","rufiji_ngarambe",3,"Rural",0,0,NA,NA,NA
"rufiji_ngarambe_ngarambemashariki","rufiji_ngarambe",5,"Rural",2,1,83,2016,2
"rufiji_ngarambe_tapika","rufiji_ngarambe",3,"Rural",0,0,NA,NA,NA
"rufiji_ngarambe_tapika","rufiji_ngarambe",5,"Rural",2,1,83,2016,2
"rufiji_ngorongo_kilimanimagharibi","rufiji_ngorongo",3,"Rural",7,13,48,2013,36
"rufiji_ngorongo_kilimanimagharibi","rufiji_ngorongo",5,"Rural",0,0,NA,NA,NA
"rufiji_ngorongo_kilimanimashariki","rufiji_ngorongo",3,"Rural",18,9,48,2013,27
"rufiji_ngorongo_kilimanimashariki","rufiji_ngorongo",5,"Rural",0,0,NA,NA,NA
"rufiji_ngorongo_kipo","rufiji_ngorongo",5,"Rural",0,0,83,2016,5
"rufiji_ngorongo_kipugira","rufiji_ngorongo",5,"Rural",0,0,NA,NA,NA
"rufiji_ngorongo_ndundunyikanza","rufiji_ngorongo",5,"Rural",0,0,83,2016,1
"rufiji_ngorongo_ngorongomagharibi","rufiji_ngorongo",3,"Rural",3,3,48,2013,5
"rufiji_ngorongo_ngorongomashariki","rufiji_ngorongo",3,"Rural",11,1,NA,NA,NA
"rufiji_ngorongo_ngorongomashariki","rufiji_ngorongo",5,"Rural",3,1,83,2016,9
"rufiji_ngorongo_nyaminywili","rufiji_ngorongo",5,"Rural",0,0,NA,NA,NA
"rufiji_ruaruke_kilulatambwe","rufiji_ruaruke",3,"Rural",0,0,NA,NA,NA
"rufiji_ruaruke_kilulatambwe","rufiji_ruaruke",5,"Rural",0,0,NA,NA,NA
"rufiji_ruaruke_nyamatanga","rufiji_ruaruke",3,"Rural",0,0,NA,NA,NA
"rufiji_ruaruke_nyamatanga","rufiji_ruaruke",5,"Rural",0,0,NA,NA,NA
"rufiji_ruaruke_ruarukeanyamtimba","rufiji_ruaruke",3,"Rural",3,0,48,2013,10
"rufiji_ruaruke_ruarukeanyamtimba","rufiji_ruaruke",5,"Rural",2,0,83,2016,11
"rufiji_ruaruke_ruarukeb","rufiji_ruaruke",3,"Rural",0,0,48,2013,7
"rufiji_ruaruke_ruarukeb","rufiji_ruaruke",5,"Rural",4,0,83,2016,28
"rufiji_ruaruke_rungungu","rufiji_ruaruke",3,"Rural",3,0,48,2013,3
"rufiji_salale_kiomboni","rufiji_salale",3,"Rural",1,1,48,2013,19
"rufiji_salale_kiomboni","rufiji_salale",5,"Rural",1,2,83,2016,30
"rufiji_salale_mchingamfisini","rufiji_salale",3,"Rural",2,0,48,2013,31
"rufiji_salale_mchingamfisini","rufiji_salale",5,"Rural",0,0,NA,NA,NA
"rufiji_salale_nyamisati","rufiji_salale",3,"Rural",0,0,48,2013,12
"rufiji_salale_nyamisati","rufiji_salale",5,"Rural",5,1,83,2016,46
"rufiji_umwe_umwekaskazini","rufiji_umwe",3,"Rural",1,2,48,2013,28
"rufiji_umwe_umwekaskazini","rufiji_umwe",5,"Rural",0,0,83,2016,48
"rufiji_umwe_umwekati","rufiji_umwe",3,"Rural",0,0,48,2013,20
"rufiji_umwe_umwekati","rufiji_umwe",5,"Rural",0,0,83,2016,6
"rufiji_umwe_umwekusini","rufiji_umwe",3,"Rural",0,1,48,2013,26
"rufiji_umwe_umwekusini","rufiji_umwe",5,"Rural",0,1,83,2016,12
"rufiji_utete_kitundu","rufiji_utete",3,"Rural",0,1,48,2013,33
"rufiji_utete_kitundu","rufiji_utete",5,"Rural",0,0,NA,NA,NA
"rufiji_utete_kiwili","rufiji_utete",3,"Rural",0,0,48,2013,22
"rufiji_utete_kiwili","rufiji_utete",5,"Rural",1,0,83,2016,33
"rufiji_utete_siasa","rufiji_utete",5,"Rural",0,0,83,2016,15
"tandahimba_chaume_chaume","tandahimba_chaume",3,"Rural",0,0,NA,NA,NA
"tandahimba_chaume_chaume","tandahimba_chaume",4,"Rural",0,2,NA,NA,NA
"tandahimba_chaume_liponde","tandahimba_chaume",3,"Rural",1,0,54,2014,1
"tandahimba_chaume_liponde","tandahimba_chaume",4,"Rural",2,3,68,2015,3
"tandahimba_chaume_luheya","tandahimba_chaume",3,"Rural",5,0,54,2014,10
"tandahimba_chaume_luheya","tandahimba_chaume",4,"Rural",6,2,68,2015,6
"tandahimba_chaume_machedi","tandahimba_chaume",4,"Rural",0,0,NA,NA,NA
"tandahimba_chaume_mkwedu","tandahimba_chaume",4,"Rural",9,0,68,2015,13
"tandahimba_chaume_mwerushuleni","tandahimba_chaume",4,"Rural",0,0,68,2015,1
"tandahimba_chaume_mwerusokoni","tandahimba_chaume",4,"Rural",0,0,NA,NA,NA
"tandahimba_chaume_sokoine","tandahimba_chaume",3,"Rural",5,1,54,2014,5
"tandahimba_chaume_sokoine","tandahimba_chaume",4,"Rural",4,2,68,2015,1
"tandahimba_chikongola_chikongola","tandahimba_chikongola",3,"Rural",4,2,54,2014,2
"tandahimba_chikongola_chikongola","tandahimba_chikongola",4,"Rural",0,2,NA,NA,NA
"tandahimba_chikongola_lubangala","tandahimba_chikongola",4,"Rural",0,3,68,2015,2
"tandahimba_chikongola_nakayaka","tandahimba_chikongola",4,"Rural",0,0,NA,NA,NA
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",3,"Rural",8,5,54,2014,26
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",4,"Rural",19,2,68,2015,32
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",3,"Rural",3,2,54,2014,3
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",4,"Rural",3,0,68,2015,2
"tandahimba_chingungwe_kiule","tandahimba_chingungwe",4,"Rural",2,0,68,2015,2
"tandahimba_chingungwe_kuchele","tandahimba_chingungwe",4,"Rural",2,2,68,2015,2
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",3,"Rural",3,0,54,2014,5
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",4,"Rural",0,0,68,2015,2
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",3,"Rural",5,0,54,2014,4
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",4,"Rural",3,2,68,2015,3
"tandahimba_chingungwe_salama","tandahimba_chingungwe",3,"Rural",1,0,54,2014,4
"tandahimba_chingungwe_salama","tandahimba_chingungwe",4,"Rural",4,2,68,2015,4
"tandahimba_dinduma_dindumabarabarani","tandahimba_dinduma",3,"Rural",0,0,NA,NA,NA
"tandahimba_dinduma_dindumabarabarani","tandahimba_dinduma",4,"Rural",0,2,NA,NA,NA
"tandahimba_dinduma_dindumashuleni","tandahimba_dinduma",3,"Rural",0,0,NA,NA,NA
"tandahimba_dinduma_dindumashuleni","tandahimba_dinduma",4,"Rural",0,0,NA,NA,NA
"tandahimba_dinduma_mitene","tandahimba_dinduma",3,"Rural",2,0,54,2014,7
"tandahimba_dinduma_mitene","tandahimba_dinduma",4,"Rural",4,4,68,2015,6
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",3,"Rural",0,1,54,2014,4
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",4,"Rural",2,0,68,2015,9
"tandahimba_dinduma_tandika","tandahimba_dinduma",3,"Rural",0,0,54,2014,1
"tandahimba_dinduma_tandika","tandahimba_dinduma",4,"Rural",0,0,NA,NA,NA
"tandahimba_kitama_kitamamjini","tandahimba_kitama",3,"Rural",0,1,NA,NA,NA
"tandahimba_kitama_kitamamjini","tandahimba_kitama",4,"Rural",0,0,68,2015,3
"tandahimba_kitama_kitamashuleni","tandahimba_kitama",3,"Rural",3,0,54,2014,24
"tandahimba_kitama_kitamashuleni","tandahimba_kitama",4,"Rural",8,1,68,2015,20
"tandahimba_kitama_mitondia","tandahimba_kitama",3,"Rural",0,0,54,2014,5
"tandahimba_kitama_mitondia","tandahimba_kitama",4,"Rural",5,0,68,2015,12
"tandahimba_kitama_mitondib","tandahimba_kitama",3,"Rural",4,1,54,2014,8
"tandahimba_kitama_mitondib","tandahimba_kitama",4,"Rural",10,2,68,2015,30
"tandahimba_kitama_mwengea","tandahimba_kitama",3,"Rural",0,1,NA,NA,NA
"tandahimba_kitama_mwengea","tandahimba_kitama",4,"Rural",0,0,NA,NA,NA
"tandahimba_kitama_mwengeb","tandahimba_kitama",3,"Rural",0,0,54,2014,2
"tandahimba_kitama_mwengeb","tandahimba_kitama",4,"Rural",7,1,68,2015,13
"tandahimba_kitama_namunda","tandahimba_kitama",3,"Rural",0,0,NA,NA,NA
"tandahimba_kitama_namunda","tandahimba_kitama",4,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_huruma","tandahimba_kwanyama",3,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_huruma","tandahimba_kwanyama",4,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_kwanyama","tandahimba_kwanyama",3,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_kwanyama","tandahimba_kwanyama",4,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_mitumbati","tandahimba_kwanyama",3,"Rural",1,0,54,2014,1
"tandahimba_kwanyama_mitumbati","tandahimba_kwanyama",4,"Rural",2,0,NA,NA,NA
"tandahimba_kwanyama_sinyangi","tandahimba_kwanyama",3,"Rural",0,0,NA,NA,NA
"tandahimba_kwanyama_sinyangi","tandahimba_kwanyama",4,"Rural",0,0,NA,NA,NA
"tandahimba_litehu_libobe","tandahimba_litehu",3,"Rural",0,0,NA,NA,NA
"tandahimba_litehu_libobe","tandahimba_litehu",4,"Rural",0,0,68,2015,2
"tandahimba_litehu_litehu","tandahimba_litehu",3,"Rural",5,2,54,2014,19
"tandahimba_litehu_litehu","tandahimba_litehu",4,"Rural",6,0,68,2015,17
"tandahimba_litehu_mabeti","tandahimba_litehu",3,"Rural",4,2,54,2014,10
"tandahimba_litehu_mabeti","tandahimba_litehu",4,"Rural",8,3,68,2015,16
"tandahimba_litehu_mmeda","tandahimba_litehu",3,"Rural",6,0,54,2014,9
"tandahimba_litehu_mmeda","tandahimba_litehu",4,"Rural",0,0,68,2015,3
"tandahimba_luagala_chidede","tandahimba_luagala",4,"Rural",2,0,NA,NA,NA
"tandahimba_luagala_kigamboni","tandahimba_luagala",3,"Rural",3,10,54,2014,23
"tandahimba_luagala_kigamboni","tandahimba_luagala",4,"Rural",16,6,68,2015,7
"tandahimba_luagala_luagala","tandahimba_luagala",3,"Rural",8,2,54,2014,15
"tandahimba_luagala_luagala","tandahimba_luagala",4,"Rural",12,10,68,2015,21
"tandahimba_luagala_michinji","tandahimba_luagala",3,"Rural",6,5,54,2014,24
"tandahimba_luagala_michinji","tandahimba_luagala",4,"Rural",25,5,68,2015,22
"tandahimba_luagala_mkolachini","tandahimba_luagala",3,"Rural",3,2,54,2014,7
"tandahimba_luagala_mkolachini","tandahimba_luagala",4,"Rural",7,2,68,2015,9
"tandahimba_luagala_mkolajuu","tandahimba_luagala",3,"Rural",0,0,NA,NA,NA
"tandahimba_luagala_mkolajuu","tandahimba_luagala",4,"Rural",0,0,NA,NA,NA
"tandahimba_lukokoda_ghanachini","tandahimba_lukokoda",4,"Rural",0,0,NA,NA,NA
"tandahimba_lukokoda_ghanajuu","tandahimba_lukokoda",4,"Rural",0,0,NA,NA,NA
"tandahimba_lukokoda_lukokoda","tandahimba_lukokoda",4,"Rural",2,1,68,2015,6
"tandahimba_lukokoda_mnazimmoja","tandahimba_lukokoda",4,"Rural",0,2,NA,NA,NA
"tandahimba_lyenje_mahona","tandahimba_lyenje",3,"Rural",0,0,54,2014,1
"tandahimba_lyenje_mahona","tandahimba_lyenje",4,"Rural",1,0,68,2015,3
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",3,"Rural",8,1,54,2014,26
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",4,"Rural",1,3,68,2015,24
"tandahimba_lyenje_umoja","tandahimba_lyenje",3,"Rural",0,0,NA,NA,NA
"tandahimba_lyenje_umoja","tandahimba_lyenje",4,"Rural",2,0,68,2015,1
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",3,"Rural",4,1,54,2014,3
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",4,"Rural",0,0,NA,NA,NA
"tandahimba_mahuta_mahutabondeni","tandahimba_mahuta",3,"Rural",0,0,NA,NA,NA
"tandahimba_mahuta_mahutabondeni","tandahimba_mahuta",4,"Rural",1,3,NA,NA,NA
"tandahimba_mahuta_milumba","tandahimba_mahuta",3,"Rural",0,0,NA,NA,NA
"tandahimba_mahuta_milumba","tandahimba_mahuta",4,"Rural",0,0,NA,NA,NA
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",3,"Rural",2,0,54,2014,3
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",4,"Rural",4,2,68,2015,1
"tandahimba_maundo_changombe","tandahimba_maundo",3,"Rural",1,0,54,2014,1
"tandahimba_maundo_changombe","tandahimba_maundo",4,"Rural",0,0,NA,NA,NA
"tandahimba_maundo_chiumo","tandahimba_maundo",3,"Rural",7,0,54,2014,11
"tandahimba_maundo_chiumo","tandahimba_maundo",4,"Rural",2,0,68,2015,8
"tandahimba_maundo_kunandundu","tandahimba_maundo",3,"Rural",5,0,54,2014,11
"tandahimba_maundo_kunandundu","tandahimba_maundo",4,"Rural",7,0,68,2015,23
"tandahimba_maundo_maundo","tandahimba_maundo",3,"Rural",3,0,54,2014,9
"tandahimba_maundo_maundo","tandahimba_maundo",4,"Rural",4,0,68,2015,9
"tandahimba_maundo_namahonga","tandahimba_maundo",3,"Rural",5,1,54,2014,4
"tandahimba_maundo_namahonga","tandahimba_maundo",4,"Rural",3,0,68,2015,12
"tandahimba_mchichira_mchichira","tandahimba_mchichira",3,"Rural",4,1,NA,NA,NA
"tandahimba_mchichira_mchichira","tandahimba_mchichira",4,"Rural",5,3,68,2015,6
"tandahimba_mchichira_mkwajuni","tandahimba_mchichira",3,"Rural",3,0,NA,NA,NA
"tandahimba_mchichira_mkwajuni","tandahimba_mchichira",4,"Rural",0,0,NA,NA,NA
"tandahimba_mchichira_mnarani","tandahimba_mchichira",3,"Rural",2,0,NA,NA,NA
"tandahimba_mchichira_mnarani","tandahimba_mchichira",4,"Rural",0,1,68,2015,6
"tandahimba_mchichira_pachani","tandahimba_mchichira",3,"Rural",13,3,54,2014,18
"tandahimba_mchichira_pachani","tandahimba_mchichira",4,"Rural",7,4,68,2015,9
"tandahimba_mchichira_shangani","tandahimba_mchichira",3,"Rural",5,1,54,2014,12
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",3,"Rural",0,0,NA,NA,NA
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",4,"Rural",0,0,NA,NA,NA
"tandahimba_mdimbamnyoma_mnyoma","tandahimba_mdimbamnyoma",3,"Rural",3,0,54,2014,4
"tandahimba_mdimbamnyoma_mtegu","tandahimba_mdimbamnyoma",3,"Rural",2,0,54,2014,8
"tandahimba_mdimbamnyoma_mtegu","tandahimba_mdimbamnyoma",4,"Rural",4,2,68,2015,5
"tandahimba_mdimbamnyoma_tukuru","tandahimba_mdimbamnyoma",3,"Rural",1,0,54,2014,4
"tandahimba_mdimbamnyoma_tukuru","tandahimba_mdimbamnyoma",4,"Rural",4,2,68,2015,5
"tandahimba_mdumbwe_majengo","tandahimba_mdumbwe",3,"Rural",3,0,54,2014,4
"tandahimba_mdumbwe_majengo","tandahimba_mdumbwe",4,"Rural",2,0,68,2015,1
"tandahimba_mdumbwe_mambamba","tandahimba_mdumbwe",3,"Rural",3,1,54,2014,4
"tandahimba_mdumbwe_mambamba","tandahimba_mdumbwe",4,"Rural",7,0,68,2015,5
"tandahimba_mdumbwe_mfyatula","tandahimba_mdumbwe",3,"Rural",0,0,NA,NA,NA
"tandahimba_mdumbwe_mfyatula","tandahimba_mdumbwe",4,"Rural",2,0,68,2015,3
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",3,"Rural",4,2,54,2014,8
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",4,"Rural",6,0,68,2015,8
"tandahimba_mdumbwe_mtandavala","tandahimba_mdumbwe",3,"Rural",2,0,54,2014,4
"tandahimba_mdumbwe_mtandavala","tandahimba_mdumbwe",4,"Rural",10,2,68,2015,8
"tandahimba_michenjele_bandari","tandahimba_michenjele",3,"Rural",1,2,54,2014,5
"tandahimba_michenjele_bandari","tandahimba_michenjele",4,"Rural",0,0,NA,NA,NA
"tandahimba_michenjele_michenjele","tandahimba_michenjele",3,"Rural",4,5,54,2014,15
"tandahimba_michenjele_michenjele","tandahimba_michenjele",4,"Rural",0,0,68,2015,6
"tandahimba_michenjele_mmalala","tandahimba_michenjele",3,"Rural",0,0,NA,NA,NA
"tandahimba_michenjele_mmalala","tandahimba_michenjele",4,"Rural",0,0,68,2015,1
"tandahimba_michenjele_mpunda","tandahimba_michenjele",3,"Rural",3,2,54,2014,7
"tandahimba_michenjele_mpunda","tandahimba_michenjele",4,"Rural",2,0,68,2015,24
"tandahimba_michenjele_ngongo","tandahimba_michenjele",3,"Rural",8,2,54,2014,10
"tandahimba_michenjele_ngongo","tandahimba_michenjele",4,"Rural",4,2,68,2015,6
"tandahimba_michenjele_shangani","tandahimba_michenjele",3,"Rural",4,1,54,2014,5
"tandahimba_michenjele_shangani","tandahimba_michenjele",4,"Rural",6,3,68,2015,13
"tandahimba_mihambwe_kisagani","tandahimba_mihambwe",3,"Rural",1,0,54,2014,3
"tandahimba_mihambwe_kisagani","tandahimba_mihambwe",4,"Rural",0,0,68,2015,3
"tandahimba_mihambwe_lembela","tandahimba_mihambwe",3,"Rural",0,0,NA,NA,NA
"tandahimba_mihambwe_lembela","tandahimba_mihambwe",4,"Rural",2,0,68,2015,10
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",3,"Rural",0,0,54,2014,3
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",4,"Rural",1,1,68,2015,19
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",3,"Rural",1,0,54,2014,10
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",4,"Rural",2,0,68,2015,2
"tandahimba_mihambwe_nakale","tandahimba_mihambwe",3,"Rural",0,0,NA,NA,NA
"tandahimba_mihambwe_nakale","tandahimba_mihambwe",4,"Rural",1,1,NA,NA,NA
"tandahimba_mihambwe_ruvuma","tandahimba_mihambwe",3,"Rural",0,0,NA,NA,NA
"tandahimba_mihambwe_ruvuma","tandahimba_mihambwe",4,"Rural",1,1,68,2015,1
"tandahimba_milingodi_miledi","tandahimba_milingodi",3,"Rural",0,0,NA,NA,NA
"tandahimba_milingodi_milingodi","tandahimba_milingodi",3,"Rural",3,2,54,2014,13
"tandahimba_milingodi_mmwindi","tandahimba_milingodi",3,"Rural",0,0,54,2014,1
"tandahimba_milingodi_namkomolela","tandahimba_milingodi",3,"Rural",2,0,54,2014,10
"tandahimba_miuta_miuta","tandahimba_miuta",3,"Rural",0,0,54,2014,3
"tandahimba_miuta_miuta","tandahimba_miuta",4,"Rural",4,0,68,2015,4
"tandahimba_miuta_namedi","tandahimba_miuta",3,"Rural",0,0,NA,NA,NA
"tandahimba_miuta_namedi","tandahimba_miuta",4,"Rural",4,0,68,2015,4
"tandahimba_miuta_ngongolo","tandahimba_miuta",3,"Rural",0,2,54,2014,2
"tandahimba_miuta_ngongolo","tandahimba_miuta",4,"Rural",4,0,68,2015,15
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",3,"Rural",9,0,54,2014,12
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",4,"Rural",0,2,68,2015,1
"tandahimba_mkonjowano_mikuyu","tandahimba_mkonjowano",3,"Rural",3,0,54,2014,3
"tandahimba_mkonjowano_mikuyu","tandahimba_mkonjowano",4,"Rural",0,0,NA,NA,NA
"tandahimba_mkonjowano_mkonjowano","tandahimba_mkonjowano",3,"Rural",1,0,54,2014,1
"tandahimba_mkonjowano_mkonjowano","tandahimba_mkonjowano",4,"Rural",0,2,NA,NA,NA
"tandahimba_mkonjowano_mkula","tandahimba_mkonjowano",3,"Rural",11,0,54,2014,18
"tandahimba_mkonjowano_mkula","tandahimba_mkonjowano",4,"Rural",4,0,68,2015,13
"tandahimba_mkonjowano_ulodaleo","tandahimba_mkonjowano",3,"Rural",10,1,54,2014,34
"tandahimba_mkonjowano_ulodaleo","tandahimba_mkonjowano",4,"Rural",10,0,68,2015,22
"tandahimba_mkoreha_chikongo","tandahimba_mkoreha",3,"Rural",0,0,NA,NA,NA
"tandahimba_mkoreha_chikongo","tandahimba_mkoreha",4,"Rural",1,3,NA,NA,NA
"tandahimba_mkoreha_dinyeke","tandahimba_mkoreha",3,"Rural",0,2,NA,NA,NA
"tandahimba_mkoreha_dinyeke","tandahimba_mkoreha",4,"Rural",0,0,NA,NA,NA
"tandahimba_mkoreha_mchangani","tandahimba_mkoreha",3,"Rural",0,1,54,2014,2
"tandahimba_mkoreha_mchangani","tandahimba_mkoreha",4,"Rural",0,2,68,2015,1
"tandahimba_mkoreha_misufini","tandahimba_mkoreha",3,"Rural",0,1,54,2014,2
"tandahimba_mkoreha_misufini","tandahimba_mkoreha",4,"Rural",3,3,NA,NA,NA
"tandahimba_mkoreha_namunda","tandahimba_mkoreha",3,"Rural",0,0,54,2014,1
"tandahimba_mkundi_chitoholijuu","tandahimba_mkundi",3,"Rural",1,1,54,2014,4
"tandahimba_mkundi_chitoholishuleni","tandahimba_mkundi",4,"Rural",0,0,NA,NA,NA
"tandahimba_mkundi_dinembo","tandahimba_mkundi",3,"Rural",1,1,54,2014,3
"tandahimba_mkundi_dinembo","tandahimba_mkundi",4,"Rural",6,2,68,2015,6
"tandahimba_mkundi_lipalwei","tandahimba_mkundi",3,"Rural",1,1,54,2014,13
"tandahimba_mkundi_lipalwei","tandahimba_mkundi",4,"Rural",1,1,NA,NA,NA
"tandahimba_mkundi_lipalweii","tandahimba_mkundi",3,"Rural",5,1,54,2014,6
"tandahimba_mkundi_lipalweii","tandahimba_mkundi",4,"Rural",3,0,68,2015,6
"tandahimba_mkundi_mikundasokoni","tandahimba_mkundi",3,"Rural",2,3,54,2014,2
"tandahimba_mkundi_mikundasokoni","tandahimba_mkundi",4,"Rural",1,2,NA,NA,NA
"tandahimba_mkundi_mkundashuleni","tandahimba_mkundi",3,"Rural",1,3,NA,NA,NA
"tandahimba_mkundi_mkundashuleni","tandahimba_mkundi",4,"Rural",0,0,NA,NA,NA
"tandahimba_mkwiti_likolombe","tandahimba_mkwiti",4,"Rural",5,0,68,2015,3
"tandahimba_mkwiti_mkwitichini","tandahimba_mkwiti",4,"Rural",0,2,68,2015,15
"tandahimba_mkwiti_mkwitijuu","tandahimba_mkwiti",4,"Rural",0,0,68,2015,9
"tandahimba_mnyawa_jangwani","tandahimba_mnyawa",3,"Rural",4,1,54,2014,8
