"Correct_Village","DW","month","year","round","Dogs"
"morogorourban_kingolwira_nanenane","morogorourban_kingolwira",83,2016,5,34
"morogorourban_kingolwira_shule","morogorourban_kingolwira",83,2016,5,71
"morogorourban_kingolwira_tambukareli","morogorourban_kingolwira",83,2016,5,31
"morogorourban_kingolwira_tankilamaji","morogorourban_kingolwira",83,2016,5,80
"morogorourban_kingolwira_tubuyu","morogorourban_kingolwira",83,2016,5,35
"morogorourban_kingolwira_tungikambinia","morogorourban_kingolwira",83,2016,5,109
"morogorourban_kingolwira_tungikambinib","morogorourban_kingolwira",83,2016,5,123
"morogorourban_kingolwira_zahanati","morogorourban_kingolwira",83,2016,5,36
"morogorourban_kiwanjachandege_azimio","morogorourban_kiwanjachandege",83,2016,5,25
"morogorourban_kiwanjachandege_bondwa","morogorourban_kiwanjachandege",83,2016,5,15
"morogorourban_kiwanjachandege_kimunyu","morogorourban_kiwanjachandege",83,2016,5,6
"morogorourban_kiwanjachandege_kisiwani","morogorourban_kiwanjachandege",83,2016,5,17
"morogorourban_kiwanjachandege_lukwangule","morogorourban_kiwanjachandege",83,2016,5,12
"morogorourban_kiwanjachandege_lungo","morogorourban_kiwanjachandege",83,2016,5,16
"morogorourban_kiwanjachandege_lusogo","morogorourban_kiwanjachandege",83,2016,5,13
"morogorourban_kiwanjachandege_mkota","morogorourban_kiwanjachandege",83,2016,5,11
"morogorourban_kiwanjachandege_mtagwa","morogorourban_kiwanjachandege",83,2016,5,13
"morogorourban_kiwanjachandege_ngazengwa","morogorourban_kiwanjachandege",83,2016,5,33
"morogorourban_kiwanjachandege_tumbaku","morogorourban_kiwanjachandege",83,2016,5,37
"morogorourban_mafiga_ccm","morogorourban_mafiga",83,2016,5,7
"morogorourban_mafiga_kambaya","morogorourban_mafiga",83,2016,5,28
"morogorourban_mafiga_kidondoloa","morogorourban_mafiga",83,2016,5,18
"morogorourban_mafiga_kidondolob","morogorourban_mafiga",83,2016,5,25
"morogorourban_mafiga_lusegwa","morogorourban_mafiga",83,2016,5,26
"morogorourban_mafiga_madox","morogorourban_mafiga",83,2016,5,150
"morogorourban_mafiga_mafigaa","morogorourban_mafiga",83,2016,5,25
"morogorourban_mafiga_mafigab","morogorourban_mafiga",83,2016,5,17
"morogorourban_mafiga_majumbasaba","morogorourban_mafiga",83,2016,5,13
"morogorourban_mafiga_manzese","morogorourban_mafiga",83,2016,5,27
"morogorourban_mafiga_misufini","morogorourban_mafiga",83,2016,5,25
"morogorourban_mafiga_msikiti","morogorourban_mafiga",83,2016,5,2
"morogorourban_mafiga_polisi","morogorourban_mafiga",83,2016,5,17
"morogorourban_mafiga_zahanati","morogorourban_mafiga",83,2016,5,33
"morogorourban_mazimbu_airport","morogorourban_mazimbu",83,2016,5,10
"morogorourban_mazimbu_bima","morogorourban_mazimbu",83,2016,5,41
"morogorourban_mazimbu_boma","morogorourban_mazimbu",83,2016,5,68
"morogorourban_mazimbu_chamwino","morogorourban_mazimbu",83,2016,5,60
"morogorourban_mazimbu_godes","morogorourban_mazimbu",83,2016,5,46
"morogorourban_mazimbu_kasanga","morogorourban_mazimbu",83,2016,5,44
"morogorourban_mazimbu_kitata","morogorourban_mazimbu",83,2016,5,18
"morogorourban_mazimbu_kiwalani","morogorourban_mazimbu",83,2016,5,37
"morogorourban_mazimbu_lugala","morogorourban_mazimbu",83,2016,5,36
"morogorourban_mazimbu_madaganya","morogorourban_mazimbu",83,2016,5,42
"morogorourban_mazimbu_madecoa","morogorourban_mazimbu",83,2016,5,31
"morogorourban_mazimbu_madecob","morogorourban_mazimbu",83,2016,5,38
"morogorourban_mazimbu_mafigasua","morogorourban_mazimbu",83,2016,5,13
"morogorourban_mazimbu_magorofani","morogorourban_mazimbu",83,2016,5,36
"morogorourban_mazimbu_mahita","morogorourban_mazimbu",83,2016,5,25
"morogorourban_mazimbu_malipula","morogorourban_mazimbu",83,2016,5,23
"morogorourban_mazimbu_mazimbucampus","morogorourban_mazimbu",83,2016,5,13
"morogorourban_mazimbu_mazimbudarajani","morogorourban_mazimbu",83,2016,5,17
"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu",83,2016,5,24
"morogorourban_mazimbu_mgulasi","morogorourban_mazimbu",83,2016,5,8
"morogorourban_mazimbu_mindu","morogorourban_mazimbu",83,2016,5,3
"morogorourban_mazimbu_misufini","morogorourban_mazimbu",83,2016,5,27
"morogorourban_mazimbu_msamvub","morogorourban_mazimbu",83,2016,5,40
"morogorourban_mazimbu_msikitini","morogorourban_mazimbu",83,2016,5,7
"morogorourban_mazimbu_mwande","morogorourban_mazimbu",83,2016,5,15
"morogorourban_mazimbu_mwembeni","morogorourban_mazimbu",83,2016,5,29
"morogorourban_mazimbu_ngerengere","morogorourban_mazimbu",83,2016,5,199
"morogorourban_mazimbu_nguzo","morogorourban_mazimbu",83,2016,5,14
"morogorourban_mazimbu_relini","morogorourban_mazimbu",83,2016,5,2
"morogorourban_mazimbu_tupendane","morogorourban_mazimbu",83,2016,5,9
"morogorourban_mazimbu_usalama","morogorourban_mazimbu",83,2016,5,145
"morogorourban_mazimbu_visegese","morogorourban_mazimbu",83,2016,5,22
"morogorourban_mbuyuni_bambalawe","morogorourban_mbuyuni",83,2016,5,11
"morogorourban_mbuyuni_falkland","morogorourban_mbuyuni",83,2016,5,34
"morogorourban_mbuyuni_kididimo","morogorourban_mbuyuni",83,2016,5,36
"morogorourban_mbuyuni_magadu","morogorourban_mbuyuni",83,2016,5,37
"morogorourban_mbuyuni_magurumbasi","morogorourban_mbuyuni",83,2016,5,28
"morogorourban_mbuyuni_mgambazi","morogorourban_mbuyuni",83,2016,5,26
"morogorourban_mbuyuni_mtonia","morogorourban_mbuyuni",83,2016,5,14
"morogorourban_mjimkuu_boma","morogorourban_mjimkuu",83,2016,5,27
"morogorourban_mjimkuu_karumea","morogorourban_mjimkuu",83,2016,5,5
"morogorourban_mjimkuu_karumeb","morogorourban_mjimkuu",83,2016,5,2
"morogorourban_mjimpya_fumilwaa","morogorourban_mjimpya",83,2016,5,26
"morogorourban_mjimpya_fumilwab","morogorourban_mjimpya",83,2016,5,14
"morogorourban_mjimpya_makaburib","morogorourban_mjimpya",83,2016,5,11
"morogorourban_mjimpya_ngomaa","morogorourban_mjimpya",83,2016,5,9
"morogorourban_mlimani_choma","morogorourban_mlimani",83,2016,5,7
"morogorourban_mlimani_kikundi","morogorourban_mlimani",83,2016,5,41
"morogorourban_mlimani_kireka","morogorourban_mlimani",83,2016,5,10
"morogorourban_mlimani_kisosa","morogorourban_mlimani",83,2016,5,24
"morogorourban_mlimani_liti","morogorourban_mlimani",83,2016,5,53
"morogorourban_mlimani_lufuza","morogorourban_mlimani",83,2016,5,31
"morogorourban_mlimani_mbete","morogorourban_mlimani",83,2016,5,13
"morogorourban_mlimani_mngongo","morogorourban_mlimani",83,2016,5,28
"morogorourban_mlimani_nyandira","morogorourban_mlimani",83,2016,5,28
"morogorourban_mlimani_ruvuma","morogorourban_mlimani",83,2016,5,4
"morogorourban_mlimani_tulo","morogorourban_mlimani",83,2016,5,8
"morogorourban_mlimani_visegese","morogorourban_mlimani",83,2016,5,26
"morogorourban_mwembesongo_genda","morogorourban_mwembesongo",83,2016,5,37
"morogorourban_mwembesongo_gohalema","morogorourban_mwembesongo",83,2016,5,34
"morogorourban_mwembesongo_kihondambuyuni","morogorourban_mwembesongo",83,2016,5,35
"morogorourban_mwembesongo_mafisa","morogorourban_mwembesongo",83,2016,5,49
"morogorourban_mwembesongo_makaburi","morogorourban_mwembesongo",83,2016,5,54
"morogorourban_mwembesongo_mkwajuni","morogorourban_mwembesongo",83,2016,5,59
"morogorourban_mwembesongo_mwanzomgumu","morogorourban_mwembesongo",83,2016,5,39
"morogorourban_mwembesongo_mwigole","morogorourban_mwembesongo",83,2016,5,35
"morogorourban_mwembesongo_mzambarauni","morogorourban_mwembesongo",83,2016,5,36
"morogorourban_mwembesongo_ndegewengi","morogorourban_mwembesongo",83,2016,5,26
"morogorourban_mwembesongo_saadan","morogorourban_mwembesongo",83,2016,5,49
"morogorourban_mwembesongo_sina","morogorourban_mwembesongo",83,2016,5,24
"morogorourban_mzinga_gezaulole","morogorourban_mzinga",83,2016,5,28
"morogorourban_mzinga_kauzeni","morogorourban_mzinga",83,2016,5,15
"morogorourban_mzinga_kidangawa","morogorourban_mzinga",83,2016,5,36
"morogorourban_mzinga_kilala","morogorourban_mzinga",83,2016,5,15
"morogorourban_mzinga_kivaza","morogorourban_mzinga",83,2016,5,34
"morogorourban_mzinga_kongab","morogorourban_mzinga",83,2016,5,32
"morogorourban_mzinga_mambani","morogorourban_mzinga",83,2016,5,7
"morogorourban_mzinga_mfine","morogorourban_mzinga",83,2016,5,27
"morogorourban_mzinga_minazini","morogorourban_mzinga",83,2016,5,33
"morogorourban_mzinga_misasa","morogorourban_mzinga",83,2016,5,32
"morogorourban_mzinga_mundu","morogorourban_mzinga",83,2016,5,77
"morogorourban_mzinga_nyambutwa","morogorourban_mzinga",83,2016,5,24
"morogorourban_mzinga_tindigo","morogorourban_mzinga",83,2016,5,32
"morogorourban_mzinga_viswayu","morogorourban_mzinga",83,2016,5,29
"morogorourban_sabasaba_johnmahenge","morogorourban_sabasaba",83,2016,5,23
"morogorourban_sabasaba_kenyatta","morogorourban_sabasaba",83,2016,5,27
"morogorourban_sabasaba_kikundi","morogorourban_sabasaba",83,2016,5,14
"morogorourban_sabasaba_kingo","morogorourban_sabasaba",83,2016,5,35
"morogorourban_sabasaba_mindu","morogorourban_sabasaba",83,2016,5,26
"morogorourban_sabasaba_mlali","morogorourban_sabasaba",83,2016,5,11
"morogorourban_sabasaba_ngotob","morogorourban_sabasaba",83,2016,5,16
"morogorourban_sabasaba_policequarters","morogorourban_sabasaba",83,2016,5,29
"morogorourban_sultanarea_kati","morogorourban_sultanarea",83,2016,5,9
"morogorourban_sultanarea_madaraka","morogorourban_sultanarea",83,2016,5,5
"morogorourban_sultanarea_ukwere","morogorourban_sultanarea",83,2016,5,4
"morogorourban_sultanarea_umbunga","morogorourban_sultanarea",83,2016,5,5
"morogorourban_uwanjawataifa_kanisani","morogorourban_uwanjawataifa",83,2016,5,17
"morogorourban_uwanjawataifa_kiswanyaa","morogorourban_uwanjawataifa",83,2016,5,8
"morogorourban_uwanjawataifa_maelewanob","morogorourban_uwanjawataifa",83,2016,5,25
"mtwararural_chawi_mkomo","mtwararural_chawi",83,2016,5,16
"mtwararural_chawi_navikole","mtwararural_chawi",83,2016,5,17
"mtwararural_chawi_ngonja","mtwararural_chawi",83,2016,5,9
"mtwararural_dihimba_dihimba","mtwararural_dihimba",83,2016,5,10
"mtwararural_dihimba_manamawa","mtwararural_dihimba",83,2016,5,8
"mtwararural_dihimba_namanjele","mtwararural_dihimba",83,2016,5,1
"mtwararural_dihimba_njumbuli","mtwararural_dihimba",83,2016,5,11
"mtwararural_kiromba_kiromba","mtwararural_kiromba",83,2016,5,25
"mtwararural_kiromba_misufini","mtwararural_kiromba",83,2016,5,2
"mtwararural_kiromba_nachuma","mtwararural_kiromba",83,2016,5,1
"mtwararural_kitaya_kihamba","mtwararural_kitaya",83,2016,5,2
"mtwararural_kitaya_kitaya","mtwararural_kitaya",83,2016,5,5
"mtwararural_kitaya_mayembechini","mtwararural_kitaya",83,2016,5,4
"mtwararural_kitaya_mayembejuu","mtwararural_kitaya",83,2016,5,8
"mtwararural_kitaya_mchanje","mtwararural_kitaya",83,2016,5,8
"mtwararural_kitere_chekeleni","mtwararural_kitere",83,2016,5,8
"mtwararural_kitere_chemchem","mtwararural_kitere",83,2016,5,1
"mtwararural_kitere_lilido","mtwararural_kitere",83,2016,5,4
"mtwararural_kitere_mkonye","mtwararural_kitere",83,2016,5,8
"mtwararural_kitere_nakada","mtwararural_kitere",83,2016,5,3
"mtwararural_kitere_namuhi","mtwararural_kitere",83,2016,5,4
"mtwararural_kiyanga_mkahara","mtwararural_kiyanga",83,2016,5,8
"mtwararural_libobe_libobea","mtwararural_libobe",83,2016,5,7
"mtwararural_libobe_mingwena","mtwararural_libobe",83,2016,5,4
"mtwararural_libobe_mnyija","mtwararural_libobe",83,2016,5,21
"mtwararural_madimba_litembe","mtwararural_madimba",83,2016,5,6
"mtwararural_madimba_madimba","mtwararural_madimba",83,2016,5,3
"mtwararural_madimba_mitambo","mtwararural_madimba",83,2016,5,3
"mtwararural_madimba_mngoji","mtwararural_madimba",83,2016,5,4
"mtwararural_madimba_msimbati","mtwararural_madimba",83,2016,5,4
"mtwararural_madimba_mtandi","mtwararural_madimba",83,2016,5,2
"mtwararural_madimba_mtendachi","mtwararural_madimba",83,2016,5,13
"mtwararural_madimba_namindondi","mtwararural_madimba",83,2016,5,14
"mtwararural_mahurunga_kihimika","mtwararural_mahurunga",83,2016,5,7
"mtwararural_mahurunga_kitunguli","mtwararural_mahurunga",83,2016,5,7
"mtwararural_mahurunga_kivava","mtwararural_mahurunga",83,2016,5,13
"mtwararural_mahurunga_mahurunga","mtwararural_mahurunga",83,2016,5,17
"mtwararural_mayanga_likonde","mtwararural_mayanga",83,2016,5,36
"mtwararural_mayanga_mkunwa","mtwararural_mayanga",83,2016,5,8
"mtwararural_mayanga_msijute","mtwararural_mayanga",83,2016,5,20
"mtwararural_mayanga_nanyati","mtwararural_mayanga",83,2016,5,3
"mtwararural_mbawala_mailikumi","mtwararural_mbawala",83,2016,5,16
"mtwararural_mbawala_makome","mtwararural_mbawala",83,2016,5,30
"mtwararural_mbawala_mbawala","mtwararural_mbawala",83,2016,5,3
"mtwararural_mbawala_mduwi","mtwararural_mbawala",83,2016,5,3
"mtwararural_mbawala_mihembe","mtwararural_mbawala",83,2016,5,9
"mtwararural_mbawala_mwindi","mtwararural_mbawala",83,2016,5,11
"mtwararural_mbawala_nachenjele","mtwararural_mbawala",83,2016,5,11
"mtwararural_mbembaleo_mbembaleo","mtwararural_mbembaleo",83,2016,5,5
"mtwararural_mbembaleo_mwanganga","mtwararural_mbembaleo",83,2016,5,12
"mtwararural_milangominne_milangominne","mtwararural_milangominne",83,2016,5,1
"mtwararural_milangominne_mkumbwanana","mtwararural_milangominne",83,2016,5,7
"mtwararural_milangominne_mnyawibarabarani","mtwararural_milangominne",83,2016,5,8
"mtwararural_mnima_lipwidi","mtwararural_mnima",83,2016,5,29
"mtwararural_mnima_mangopachanne","mtwararural_mnima",83,2016,5,1
"mtwararural_mnima_mkutimango","mtwararural_mnima",83,2016,5,1
"mtwararural_mnima_mnima","mtwararural_mnima",83,2016,5,8
"mtwararural_mnima_namahukula","mtwararural_mnima",83,2016,5,9
"mtwararural_mpapura_mabatini","mtwararural_mpapura",83,2016,5,7
"mtwararural_mpapura_mpapura","mtwararural_mpapura",83,2016,5,7
"mtwararural_mpapura_utende","mtwararural_mpapura",83,2016,5,21
"mtwararural_msangamkuu_mkubiru","mtwararural_msangamkuu",83,2016,5,1
"mtwararural_mtimbwilimbwi_mbambakofi","mtwararural_mtimbwilimbwi",83,2016,5,6
"mtwararural_mtimbwilimbwi_nanjedya","mtwararural_mtimbwilimbwi",83,2016,5,5
"mtwararural_mtimbwilimbwi_shaba","mtwararural_mtimbwilimbwi",83,2016,5,13
"mtwararural_mtiniko_malamba","mtwararural_mtiniko",83,2016,5,7
"mtwararural_mtiniko_mtiniko","mtwararural_mtiniko",83,2016,5,2
"mtwararural_mtiniko_tulia","mtwararural_mtiniko",83,2016,5,5
"mtwararural_muungano_lyowa","mtwararural_muungano",83,2016,5,6
"mtwararural_muungano_muungano","mtwararural_muungano",83,2016,5,5
"mtwararural_muungano_mwembetogwa","mtwararural_muungano",83,2016,5,1
"mtwararural_namtumbuka_kilimahewa","mtwararural_namtumbuka",83,2016,5,4
"mtwararural_namtumbuka_kiwengulo","mtwararural_namtumbuka",83,2016,5,1
"mtwararural_namtumbuka_mnongodi","mtwararural_namtumbuka",83,2016,5,6
"mtwararural_namtumbuka_namtumbukashuleni","mtwararural_namtumbuka",83,2016,5,5
"mtwararural_namtumbuka_namtumbukasokoni","mtwararural_namtumbuka",83,2016,5,7
"mtwararural_nanguruwe_namanyakatabarabara","mtwararural_nanguruwe",83,2016,5,6
"mtwararural_nanguruwe_nanguruwe","mtwararural_nanguruwe",83,2016,5,11
"mtwararural_nanyamba_namkuku","mtwararural_nanyamba",83,2016,5,2
"mtwararural_naumbu_imekuwa","mtwararural_naumbu",83,2016,5,26
"mtwararural_naumbu_majengo","mtwararural_naumbu",83,2016,5,7
"mtwararural_naumbu_namgogoli","mtwararural_naumbu",83,2016,5,23
"mtwararural_naumbu_naumbukusini","mtwararural_naumbu",83,2016,5,7
"mtwararural_ndumbwe_changalawe","mtwararural_ndumbwe",83,2016,5,2
"mtwararural_ndumbwe_mbuo","mtwararural_ndumbwe",83,2016,5,3
"mtwararural_ndumbwe_mnyundo","mtwararural_ndumbwe",83,2016,5,4
"mtwararural_ndumbwe_mwatehi","mtwararural_ndumbwe",83,2016,5,5
"mtwararural_ndumbwe_ndumbwe","mtwararural_ndumbwe",83,2016,5,11
"mtwararural_nitekela_kitamabondeni","mtwararural_nitekela",83,2016,5,2
"mtwararural_nitekela_miule","mtwararural_nitekela",83,2016,5,6
"mtwararural_nitekela_nitekela","mtwararural_nitekela",83,2016,5,1
"mtwararural_nitekela_nyundo","mtwararural_nitekela",83,2016,5,11
"mtwararural_nitekela_nyundob","mtwararural_nitekela",83,2016,5,2
"mtwararural_njengwa_chiwindi","mtwararural_njengwa",83,2016,5,5
"mtwararural_njengwa_hinju","mtwararural_njengwa",83,2016,5,15
"mtwararural_njengwa_nangawanga","mtwararural_njengwa",83,2016,5,9
"mtwararural_njengwa_narunga","mtwararural_njengwa",83,2016,5,3
"mtwararural_njengwa_ziwanijuu","mtwararural_njengwa",83,2016,5,1
"mtwararural_tangazo_kilambo","mtwararural_tangazo",83,2016,5,9
"mtwararural_tangazo_magomeni","mtwararural_tangazo",83,2016,5,1
"mtwararural_tangazo_mayaya","mtwararural_tangazo",83,2016,5,8
"mtwararural_tangazo_mnaida","mtwararural_tangazo",83,2016,5,1
"mtwararural_tangazo_tangazo","mtwararural_tangazo",83,2016,5,11
"mtwararural_ziwani_dingwida","mtwararural_ziwani",83,2016,5,9
"mtwararural_ziwani_majengo","mtwararural_ziwani",83,2016,5,30
"mtwararural_ziwani_minyembe","mtwararural_ziwani",83,2016,5,7
"mtwararural_ziwani_msakala","mtwararural_ziwani",83,2016,5,3
"mtwaraurban_chikongola_citus","mtwaraurban_chikongola",83,2016,5,8
"mtwaraurban_chikongola_liyawile","mtwaraurban_chikongola",83,2016,5,2
"mtwaraurban_chikongola_mtawike","mtwaraurban_chikongola",83,2016,5,5
"mtwaraurban_chikongola_muungano","mtwaraurban_chikongola",83,2016,5,2
"mtwaraurban_chikongola_tandika","mtwaraurban_chikongola",83,2016,5,1
"mtwaraurban_chuno_ligulaa","mtwaraurban_chuno",83,2016,5,46
"mtwaraurban_chuno_ligulab","mtwaraurban_chuno",83,2016,5,3
"mtwaraurban_chuno_majengo","mtwaraurban_chuno",83,2016,5,13
"mtwaraurban_jangwani_mahuta","mtwaraurban_jangwani",83,2016,5,7
"mtwaraurban_jangwani_rwelu","mtwaraurban_jangwani",83,2016,5,12
"mtwaraurban_likombe_lilungu","mtwaraurban_likombe",83,2016,5,4
"mtwaraurban_likombe_mangamba","mtwaraurban_likombe",83,2016,5,23
"mtwaraurban_likombe_mlimani","mtwaraurban_likombe",83,2016,5,7
"mtwaraurban_likombe_mtawanya","mtwaraurban_likombe",83,2016,5,32
"mtwaraurban_likombe_mtepwezi","mtwaraurban_likombe",83,2016,5,5
"mtwaraurban_mitengo_kilimahewa","mtwaraurban_mitengo",83,2016,5,32
"mtwaraurban_mitengo_mnazimmoja","mtwaraurban_mitengo",83,2016,5,20
"mtwaraurban_naliendele_mkangala","mtwaraurban_naliendele",83,2016,5,8
"mtwaraurban_naliendele_naliendele","mtwaraurban_naliendele",83,2016,5,61
"mtwaraurban_rahaleo_nandope","mtwaraurban_rahaleo",83,2016,5,2
"mtwaraurban_railway_kizota","mtwaraurban_railway",83,2016,5,2
"mtwaraurban_railway_railwaya","mtwaraurban_railway",83,2016,5,3
"mtwaraurban_railway_serengeti","mtwaraurban_railway",83,2016,5,3
"mtwaraurban_shangani_indiankota","mtwaraurban_shangani",83,2016,5,12
"mtwaraurban_shangani_kiyangua","mtwaraurban_shangani",83,2016,5,17
"mtwaraurban_shangani_shanganieast","mtwaraurban_shangani",83,2016,5,43
"mtwaraurban_shangani_shanganiwest","mtwaraurban_shangani",83,2016,5,39
"mtwaraurban_shangani_ttcufundi","mtwaraurban_shangani",83,2016,5,7
"mtwaraurban_ufukoni_chipuputa","mtwaraurban_ufukoni",83,2016,5,7
"mtwaraurban_ufukoni_magomenia","mtwaraurban_ufukoni",83,2016,5,14
"mtwaraurban_ufukoni_magomenib","mtwaraurban_ufukoni",83,2016,5,10
"mtwaraurban_ufukoni_matopeni","mtwaraurban_ufukoni",83,2016,5,4
"mtwaraurban_ufukoni_mbae","mtwaraurban_ufukoni",83,2016,5,38
"mtwaraurban_ufukoni_ufukonistendi","mtwaraurban_ufukoni",83,2016,5,73
"nachingwea_chiola_chingunduli","nachingwea_chiola",83,2016,5,17
"nachingwea_chiola_chiola","nachingwea_chiola",83,2016,5,26
"nachingwea_chiola_mtimbo","nachingwea_chiola",83,2016,5,18
"nachingwea_chiola_namauni","nachingwea_chiola",83,2016,5,27
"nachingwea_kiegei_kiegeia","nachingwea_kiegei",83,2016,5,19
"nachingwea_kiegei_kiegeib","nachingwea_kiegei",83,2016,5,7
"nachingwea_kilimanihewa_kilimanihewa","nachingwea_kilimanihewa",83,2016,5,33
"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa",83,2016,5,29
"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa",83,2016,5,5
"nachingwea_kilimarondo_kilimarondo","nachingwea_kilimarondo",83,2016,5,38
"nachingwea_kilimarondo_namatunu","nachingwea_kilimarondo",83,2016,5,16
"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo",83,2016,5,7
"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero",83,2016,5,16
"nachingwea_kiparamnero_mwandila","nachingwea_kiparamnero",83,2016,5,13
"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero",83,2016,5,17
"nachingwea_lionja_ilolo","nachingwea_lionja",83,2016,5,7
"nachingwea_lionja_lionjaa","nachingwea_lionja",83,2016,5,25
"nachingwea_lionja_lionjab","nachingwea_lionja",83,2016,5,60
"nachingwea_lionja_lipuyu","nachingwea_lionja",83,2016,5,22
"nachingwea_lionja_ngunichile","nachingwea_lionja",83,2016,5,1
"nachingwea_marambo_ikungu","nachingwea_marambo",83,2016,5,7
"nachingwea_marambo_litula","nachingwea_marambo",83,2016,5,6
"nachingwea_marambo_marambo","nachingwea_marambo",83,2016,5,64
"nachingwea_marambo_mituguru","nachingwea_marambo",83,2016,5,5
"nachingwea_marambo_rupota","nachingwea_marambo",83,2016,5,14
